date,namespace,contract_address,daily_incoming_txs,daily_active_users,daily_gas_used,daily_gas_cost_sei,daily_rank_within_namespace
2025-01-21 00:00:00.000 UTC,vertex,0x2777268eee0d224f99013bc4af24ec756007f1a6,1305,6,8281930951,19.319841823040232,1
2025-01-21 00:00:00.000 UTC,vertex,0xc73fbebb30b1415fdb40a0ad650c76d6f7e522b5,2,2,270125,0.000305790550400382,2
2025-01-21 00:00:00.000 UTC,yaka,0x9f3b1c6b0cddfe7adadd7aadf72273b38eff0ebc,2021,42,499900540,12.702795133331499,1
2025-01-21 00:00:00.000 UTC,yaka,0x36068f15f257896e03fb7edba3d18898d0ade809,71,38,18317587,0.03280086140798642,2
2025-01-21 00:00:00.000 UTC,yei,0x4a4d9abd36f923cba0af62a39c01dec2944fb638,945,282,270219970,6.793455434807347,1
2025-01-21 00:00:00.000 UTC,yei,0x60485c5e5e3d535b16cc1bd2c9243c7877374259,353,259,204821158,0.7043391446035616,2
2025-01-21 00:00:00.000 UTC,yei,0xbc096b6a7d5404de916b3333ad223a1b32eec8aa,268,114,88608483,0.1926723668370458,3
2025-01-21 00:00:00.000 UTC,zora,0xca11bde05977b3631167028862be2a173976ca11,1,1,433147,0.043747847,1
2025-01-20 00:00:00.000 UTC,allo_protocol_v2,0x4aacca72145e1df2aec137e1f3c5e3d75db8b5f3,21,16,11025418,0.14369628955070274,1
2025-01-20 00:00:00.000 UTC,allo_protocol_v2,0x1133ea7af70876e64665ecd07c0a0476d09465a1,12,11,2797879,0.004608126557949761,2
2025-01-20 00:00:00.000 UTC,api3,0x709944a48caf83535e43471680fda4905fb3920a,203,6,35686054,1.2500571049869504,1
2025-01-20 00:00:00.000 UTC,beefy,0x02ae4716b9d5d48db1445814b0ede39f5c28264b,2,1,816989,0.008034919396360243,1
2025-01-20 00:00:00.000 UTC,beefy finance,0x730c6f352e585ea0c29e30f8abae1fc2117a1035,1,1,1072787,0.003958843171354933,1
2025-01-20 00:00:00.000 UTC,bnb_system,0x0000000000000000000000000000000000001002,83,62,33537584,0.25263749905723054,1
2025-01-20 00:00:00.000 UTC,bnb_system,0x0000000000000000000000000000000000001004,193,9,12067168,0.11873790013450417,2
2025-01-20 00:00:00.000 UTC,bnb_system,0x0000000000000000000000000000000000001007,45,36,5231085,0.054435690490400715,3
2025-01-20 00:00:00.000 UTC,bnb_system,0x0000000000000000000000000000000000001005,62,34,4504552,0.038361377599361306,4
2025-01-20 00:00:00.000 UTC,bnb_system,0x0000000000000000000000000000000000001001,36,12,1731118,0.0648549297691621,5
2025-01-20 00:00:00.000 UTC,carbon_defi,0xc56eb3d03c5d7720daf33a3718affb9bcab03fbc,7004,4,3425212296,75.22530852966369,1
2025-01-20 00:00:00.000 UTC,carbon_defi,0x5715203b16f15d7349cb1e3537365e9664eaf933,2,1,324690,0.01590331023923778,2
2025-01-20 00:00:00.000 UTC,compound_v3,0x2f925542d1689258be55f87e17fcd8b7480d76f0,2,2,91294,0.000102641407495151,1
2025-01-20 00:00:00.000 UTC,curate,0x2c80179883217370f777e76c067eea91d8283c5c,3,3,81867,0.0016291533,1
2025-01-20 00:00:00.000 UTC,dragon_swap,0xa4cf2f53d1195addde9e4d3aca54f556895712f2,815,48,172008679,17.66710379972898,1
2025-01-20 00:00:00.000 UTC,dragon_swap_sei_v2,0x11da6463d6cb5a03411dbf5ab6f6bc3997ac7428,31634,293,4501787575,237.86708361537092,1
2025-01-20 00:00:00.000 UTC,dragon_swap_sei_v2,0x47595f7f86f72a4a7c2b33858b2d1a448f663234,1,1,129480,0.0002719578718116,2
2025-01-20 00:00:00.000 UTC,dragon_swap_sei_v2,0xc6dbf525d0ecf4b34b7ec8e2869256eb12414865,1,1,106676,0.000227607817514896,3
2025-01-20 00:00:00.000 UTC,dragon_swap_sei_v2,0x95e351f268918cf85391857d91f3f63cd04215d5,1,1,104219,0.0002188599,4
2025-01-20 00:00:00.000 UTC,dragon_swap_sei_v2,0xd0553a0853c57267c1f2e212347002b052595558,1,1,103953,0.000218309121319767,5
2025-01-20 00:00:00.000 UTC,dragon_swap_sei_v2,0x9788c190c55a1c6e20597d52506bd49bb758e984,1,1,103806,0.00021800046434256,6
2025-01-20 00:00:00.000 UTC,dragon_swap_sei_v2,0x9e0f3349580ebdfd546effb0def17100c60a7af9,1,1,101748,0.0002175679417212,7
2025-01-20 00:00:00.000 UTC,dragon_swap_sei_v2,0x69e2edd60bbcd42fd5ed549599de249a9a34b98b,1,1,101605,0.00021352037103278,8
2025-01-20 00:00:00.000 UTC,dragon_swap_sei_v2,0x882f62fe8e9594470d1da0f70bc85096f6c60423,1,1,101546,0.000213268735707902,9
2025-01-20 00:00:00.000 UTC,dragon_swap_sei_v2,0x48904b7b93f4af97a687168fdbfaab80f28eae54,1,1,101420,0.00021300502203574,10
2025-01-20 00:00:00.000 UTC,dragon_swap_sei_v2,0x2fee090f5867169484fddd99c3a098df115b5801,1,1,76032,0.000160086651969024,11
2025-01-20 00:00:00.000 UTC,dragon_swap_sei_v2,0x1d7267b9c9b14f755f9eb316d05dfd8810fe86e8,1,1,76008,0.0001596168,12
2025-01-20 00:00:00.000 UTC,dragon_swap_sei_v2,0x3e00dd875fef6ce2209007c1e625d9a656e32556,1,1,71038,0.000149903805656704,13
2025-01-20 00:00:00.000 UTC,dragon_swap_sei_v2,0xe0f20947365d2fcf5fabd14ad4415ab18191bd3a,1,1,70928,0.0001489488,14
2025-01-20 00:00:00.000 UTC,dragon_swap_sei_v2,0xd055cce7afb85c3cffb3d295640e8f9c5d18b145,1,1,70919,0.000150233000314472,15
2025-01-20 00:00:00.000 UTC,gamma,0xfe4bb996926aca85c9747bbec886ec2a3f510c66,59,1,39080652,1.049994678526552,1
2025-01-20 00:00:00.000 UTC,hyperlane_v3,0x2f2afae1139ce54fefc03593fee8ab2adf4a85a7,98,2,16669861,1.689485542125,1
2025-01-20 00:00:00.000 UTC,hyperlane_v3,0xfc62def1f08793abf0e67f69257c6be258194f72,5,1,187100,0.0188971,2
2025-01-20 00:00:00.000 UTC,intract,0x5e68be9a532eadf5edcbc2bec857d3d4b2e3aec5,2,1,73822,0.00050483751777602,1
2025-01-20 00:00:00.000 UTC,jelly_swap,0xfb43069f6d0473b85686a85f4ce4fc1fd8f00875,3242,81,383881197,9.380452920972877,1
2025-01-20 00:00:00.000 UTC,layer zero,0xe1844c5d63a9543023008d332bd3d2e6f1fe1043,201,1,15443589,0.3947541585342383,1
2025-01-20 00:00:00.000 UTC,layerzero,0x3c2269811836af69497e5f486a85d7316753cf62,2766,1,106305818,1.9775062264626235,1
2025-01-20 00:00:00.000 UTC,layerzero,0xc097ab8cd7b053326dfe9fb3e3a31a0cce3b526f,233,1,25394790,0.6828769211987317,2
2025-01-20 00:00:00.000 UTC,lifi,0x1231deb6f5749ef6ce6943a275a1d3e7486f4eae,225,142,111441870,1.839258197316596,1
2025-01-20 00:00:00.000 UTC,merkl,0x3ef3d8ba38ebe18db133cec108f4d14ce00dd9ae,1,1,126706,0.0159522854,1
2025-01-20 00:00:00.000 UTC,nucleus,0xb52c7d88f0514796877b04cf945e56cc4c66cd05,3,2,467925,0.004862475096453,1
2025-01-20 00:00:00.000 UTC,nucleus,0x97d0b97a9fa017f8ad2565a5c6aed5745f3918b9,2,2,334502,0.003089425090719954,2
2025-01-20 00:00:00.000 UTC,nucleus,0x6035832f65b0cf20064681505b73a6de307a04cb,1,1,51205,0.00010319721276634,3
2025-01-20 00:00:00.000 UTC,nucleus,0x24152894decc7384b05e8907d6adadd82c176499,1,1,51205,0.000106870790807165,4
2025-01-20 00:00:00.000 UTC,oku,0xdd489c75be1039ec7d843a6ac2fd658350b067cf,43603,7,7126579814,173.60975639334103,1
2025-01-20 00:00:00.000 UTC,oku,0xa683c66045ad16abb1bce5ad46a64d95f9a25785,359,22,79715285,2.639950239932542,2
2025-01-20 00:00:00.000 UTC,okx_swell,0x7251febeabb01ec9de53ece7a96f1c951f886dd2,36,2,16040175,0.7377145502432708,1
2025-01-20 00:00:00.000 UTC,openocean_v2,0x6352a56caadc4f1e25cd6c75970fa768a3304e64,88,25,39480420,1.6350215547857774,1
2025-01-20 00:00:00.000 UTC,opensea,0x00005ea00ac477b1030ce78506496e8c2de24bf5,1,1,312653,0.00040948301602626,1
2025-01-20 00:00:00.000 UTC,orderly,0x816f722424b49cf1275cc86da9840fbd5a6167e9,4,3,1429562,0.01831693393275985,1
2025-01-20 00:00:00.000 UTC,pyth,0x2880ab155794e7179c9ee2e38200202908c17b43,51,1,16064499,0.3023363405706421,1
2025-01-20 00:00:00.000 UTC,pyth,0x98046bd286715d3b0bc227dd7a956b83d8978603,1,1,38176,0.007314090754024544,2
2025-01-20 00:00:00.000 UTC,quizmatch,0xd844298d9d42d652e263e2b4c750e5578d8b1e7a,16165,3860,687928975,6.527909906225949,1
2025-01-20 00:00:00.000 UTC,reservoir,0x224ecb4eae96d31372d1090c3b0233c8310dbbab,40,27,22206744,0.10998002804469804,1
2025-01-20 00:00:00.000 UTC,rubic_proxy,0xaf14797ccf963b1e3d028a9d51853ace16aedba1,2,1,76064,0.007004692444925632,1
2025-01-20 00:00:00.000 UTC,seaport,0x0000000000000068f116a894984e2db1123eb395,87,56,36197656,0.48974713377062934,1
2025-01-20 00:00:00.000 UTC,seaport,0x008ebccae39d001200c3003c3225ce0a00690066,1,1,277644,0.001179110836330404,2
2025-01-20 00:00:00.000 UTC,seipex,0xe70aaa288f801b208074171be87b804178ce5d11,2,2,173638,0.005129184327707118,1
2025-01-20 00:00:00.000 UTC,seiyanfun,0x613cb5b7a8ffd4304161f30fba46ce4284c25e21,1,1,114625,0.001145914977374125,1
2025-01-20 00:00:00.000 UTC,steer protocol,0xb944789b5c962f1096ce8674456e68fb0f2e3bb7,20,3,3947920,0.027646662179637935,1
2025-01-20 00:00:00.000 UTC,steer protocol,0x4cb98e1eeef513086b6a724f6b5401031b125649,2,1,81304,0.001030714263472264,2
2025-01-20 00:00:00.000 UTC,symbiosis finance,0x5523985926aa12ba58dc5ad00ddca99678d7227e,16,1,7233610,0.1806102861366504,1
2025-01-20 00:00:00.000 UTC,symbiosis finance,0xce8f24a58d85ed5c5a6824f7be1f8d4711a0eb4c,11,10,6721282,0.0364573314905875,2
2025-01-20 00:00:00.000 UTC,symbiosis finance,0x2b7aa8bdc40b6d3d19d0de7480c4db8d5b6495e2,3,2,1318571,0.001450529861955962,3
2025-01-20 00:00:00.000 UTC,teahouse,0x199044e2799cf9099b1d84b29a09f8ff23d00391,25,10,16853202,0.32662643430805743,1
2025-01-20 00:00:00.000 UTC,ty,0x76f948e5f13b9a84a81e5681df8682bbf524805e,1,1,662970,0.0054776436323763,1
2025-01-20 00:00:00.000 UTC,vertex,0x2777268eee0d224f99013bc4af24ec756007f1a6,3298,10,21099470875,251.95937572017743,1
2025-01-20 00:00:00.000 UTC,yaka,0x9f3b1c6b0cddfe7adadd7aadf72273b38eff0ebc,4310,50,1029744057,53.01264520864992,1
2025-01-20 00:00:00.000 UTC,yaka,0x36068f15f257896e03fb7edba3d18898d0ade809,69,35,18747738,0.14722009077202663,2
2025-01-20 00:00:00.000 UTC,yei,0x4a4d9abd36f923cba0af62a39c01dec2944fb638,1102,332,323981040,9.558915067920598,1
2025-01-20 00:00:00.000 UTC,yei,0x60485c5e5e3d535b16cc1bd2c9243c7877374259,372,252,217982522,3.5588670571044254,2
2025-01-20 00:00:00.000 UTC,yei,0xbc096b6a7d5404de916b3333ad223a1b32eec8aa,285,144,85557264,2.238930767151134,3
2025-01-20 00:00:00.000 UTC,zora,0xca11bde05977b3631167028862be2a173976ca11,2,1,562200,0.0567822,1
2025-01-19 00:00:00.000 UTC,allo_protocol_v2,0x4aacca72145e1df2aec137e1f3c5e3d75db8b5f3,17,14,8834524,0.12578450180870812,1
2025-01-19 00:00:00.000 UTC,allo_protocol_v2,0x1133ea7af70876e64665ecd07c0a0476d09465a1,20,18,4995364,0.050467338314017285,2
2025-01-19 00:00:00.000 UTC,api3,0x709944a48caf83535e43471680fda4905fb3920a,149,6,26181178,0.28152559123872223,1
2025-01-19 00:00:00.000 UTC,beefy,0x02ae4716b9d5d48db1445814b0ede39f5c28264b,2,1,816036,0.0011220495,1
2025-01-19 00:00:00.000 UTC,beefy finance,0x730c6f352e585ea0c29e30f8abae1fc2117a1035,1,1,1102324,0.002232495320054852,1
2025-01-19 00:00:00.000 UTC,bnb_system,0x0000000000000000000000000000000000001002,2833,1426,368527299,0.8998142596140828,1
2025-01-19 00:00:00.000 UTC,bnb_system,0x0000000000000000000000000000000000001004,798,11,50962347,0.14949678895064847,2
2025-01-19 00:00:00.000 UTC,bnb_system,0x0000000000000000000000000000000000001007,62,54,5960895,0.030011158681400397,3
2025-01-19 00:00:00.000 UTC,bnb_system,0x0000000000000000000000000000000000001005,49,44,3541176,0.0082847215432248,4
2025-01-19 00:00:00.000 UTC,bnb_system,0x0000000000000000000000000000000000001001,42,12,2008346,0.0272626731668377,5
2025-01-19 00:00:00.000 UTC,carbon_defi,0xc56eb3d03c5d7720daf33a3718affb9bcab03fbc,4670,4,2361608813,23.15765573724133,1
2025-01-19 00:00:00.000 UTC,carbon_defi,0x5715203b16f15d7349cb1e3537365e9664eaf933,2,1,212110,0.000233339868362255,2
2025-01-19 00:00:00.000 UTC,carbon_defi,0xe4816658ad10bf215053c533cceae3f59e1f1087,1,1,155105,0.00101588400394603,3
2025-01-19 00:00:00.000 UTC,comet_bridge,0x0fbcf4a62036e96c4f6770b38a9b536aa14d1846,2,2,101024,0.00016882659225117,1
2025-01-19 00:00:00.000 UTC,compound_v3,0x2f925542d1689258be55f87e17fcd8b7480d76f0,6,6,342306,0.000638971064477078,1
2025-01-19 00:00:00.000 UTC,curate,0x2c80179883217370f777e76c067eea91d8283c5c,2,2,54578,0.000071361890579994,1
2025-01-19 00:00:00.000 UTC,deterministic deployer,0x4e59b44847b379578588920ca78fbf26c0b4956c,4,1,5345887,0.011197422307261248,1
2025-01-19 00:00:00.000 UTC,dragon_swap,0xa4cf2f53d1195addde9e4d3aca54f556895712f2,543,33,141348885,15.750302017924557,1
2025-01-19 00:00:00.000 UTC,dragon_swap_sei_v2,0x11da6463d6cb5a03411dbf5ab6f6bc3997ac7428,26154,306,3689539599,81.44791270812853,1
2025-01-19 00:00:00.000 UTC,dragon_swap_sei_v2,0x47595f7f86f72a4a7c2b33858b2d1a448f663234,1,1,129513,0.00027198194174592,2
2025-01-19 00:00:00.000 UTC,dragon_swap_sei_v2,0xc6dbf525d0ecf4b34b7ec8e2869256eb12414865,1,1,106652,0.000224222952410912,3
2025-01-19 00:00:00.000 UTC,dragon_swap_sei_v2,0x95e351f268918cf85391857d91f3f63cd04215d5,1,1,104120,0.000218652,4
2025-01-19 00:00:00.000 UTC,dragon_swap_sei_v2,0xd0553a0853c57267c1f2e212347002b052595558,1,1,103941,0.000218357829951651,5
2025-01-19 00:00:00.000 UTC,dragon_swap_sei_v2,0x9e0f3349580ebdfd546effb0def17100c60a7af9,1,1,101748,0.000214135336700628,6
2025-01-19 00:00:00.000 UTC,dragon_swap_sei_v2,0x69e2edd60bbcd42fd5ed549599de249a9a34b98b,1,1,101605,0.00021359878164338,7
2025-01-19 00:00:00.000 UTC,dragon_swap_sei_v2,0x882f62fe8e9594470d1da0f70bc85096f6c60423,1,1,101516,0.000213285518713972,8
2025-01-19 00:00:00.000 UTC,dragon_swap_sei_v2,0x48904b7b93f4af97a687168fdbfaab80f28eae54,1,1,101390,0.000212919,9
2025-01-19 00:00:00.000 UTC,dragon_swap_sei_v2,0x9788c190c55a1c6e20597d52506bd49bb758e984,1,1,76207,0.000160052136999877,10
2025-01-19 00:00:00.000 UTC,dragon_swap_sei_v2,0x2fee090f5867169484fddd99c3a098df115b5801,1,1,76044,0.0001596924,11
2025-01-19 00:00:00.000 UTC,dragon_swap_sei_v2,0x1d7267b9c9b14f755f9eb316d05dfd8810fe86e8,1,1,75996,0.0001595916,12
2025-01-19 00:00:00.000 UTC,dragon_swap_sei_v2,0x3e00dd875fef6ce2209007c1e625d9a656e32556,1,1,71038,0.00014924232267494,13
2025-01-19 00:00:00.000 UTC,dragon_swap_sei_v2,0xd055cce7afb85c3cffb3d295640e8f9c5d18b145,1,1,70919,0.000149140696586083,14
2025-01-19 00:00:00.000 UTC,dragon_swap_sei_v2,0xe0f20947365d2fcf5fabd14ad4415ab18191bd3a,1,1,70904,0.000149593661651104,15
2025-01-19 00:00:00.000 UTC,gamma,0xfe4bb996926aca85c9747bbec886ec2a3f510c66,81,1,58008307,0.30247817025590396,1
2025-01-19 00:00:00.000 UTC,hyperlane_v3,0x2f2afae1139ce54fefc03593fee8ab2adf4a85a7,86,3,14306525,1.4295115186411131,1
2025-01-19 00:00:00.000 UTC,hyperlane_v3,0xfc62def1f08793abf0e67f69257c6be258194f72,8,1,299360,0.03023536,2
2025-01-19 00:00:00.000 UTC,jelly_swap,0xfb43069f6d0473b85686a85f4ce4fc1fd8f00875,2171,86,295057928,2.459082855970208,1
2025-01-19 00:00:00.000 UTC,layer zero,0xe1844c5d63a9543023008d332bd3d2e6f1fe1043,190,1,14599424,0.046863242992384875,1
2025-01-19 00:00:00.000 UTC,layerzero,0x3c2269811836af69497e5f486a85d7316753cf62,2530,1,96906185,0.4812877233912654,1
2025-01-19 00:00:00.000 UTC,layerzero,0xc097ab8cd7b053326dfe9fb3e3a31a0cce3b526f,201,1,26696176,0.09714931736717357,2
2025-01-19 00:00:00.000 UTC,layerzero,0xa658742d33ebd2ce2f0bdff73515aa797fd161d9,2,1,909958,0.001218803557592256,3
2025-01-19 00:00:00.000 UTC,lifi,0x1231deb6f5749ef6ce6943a275a1d3e7486f4eae,311,189,170835074,0.745984897050989,1
2025-01-19 00:00:00.000 UTC,nucleus,0x97d0b97a9fa017f8ad2565a5c6aed5745f3918b9,2,2,334502,0.0007024542,1
2025-01-19 00:00:00.000 UTC,nucleus,0x6035832f65b0cf20064681505b73a6de307a04cb,1,1,54151,0.000108302,2
2025-01-19 00:00:00.000 UTC,nucleus,0x24152894decc7384b05e8907d6adadd82c176499,1,1,51205,0.000104590841380795,3
2025-01-19 00:00:00.000 UTC,oku,0xdd489c75be1039ec7d843a6ac2fd658350b067cf,32409,7,4723659303,56.68184505130873,1
2025-01-19 00:00:00.000 UTC,oku,0xa683c66045ad16abb1bce5ad46a64d95f9a25785,410,22,92047811,0.8345958556627715,2
2025-01-19 00:00:00.000 UTC,okx_swell,0x7251febeabb01ec9de53ece7a96f1c951f886dd2,60,2,23689540,0.04717702424282287,1
2025-01-19 00:00:00.000 UTC,openocean_v2,0x6352a56caadc4f1e25cd6c75970fa768a3304e64,101,31,49447458,0.34492645391364396,1
2025-01-19 00:00:00.000 UTC,orderly,0x816f722424b49cf1275cc86da9840fbd5a6167e9,3,3,1073322,0.001252433018978132,1
2025-01-19 00:00:00.000 UTC,pyth,0x2880ab155794e7179c9ee2e38200202908c17b43,58,1,18633534,0.15151085183302385,1
2025-01-19 00:00:00.000 UTC,pyth,0x98046bd286715d3b0bc227dd7a956b83d8978603,13,1,1202182,0.018425028281805197,2
2025-01-19 00:00:00.000 UTC,quizmatch,0xd844298d9d42d652e263e2b4c750e5578d8b1e7a,17576,4226,736904769,2.4338478275391497,1
2025-01-19 00:00:00.000 UTC,reservoir,0x224ecb4eae96d31372d1090c3b0233c8310dbbab,108,33,65305764,0.12847621277335408,1
2025-01-19 00:00:00.000 UTC,rubic_proxy,0x3335733c454805df6a77f825f266e136fb4a3333,1,1,873685,0.00118163905646096,1
2025-01-19 00:00:00.000 UTC,seaport,0x0000000000000068f116a894984e2db1123eb395,79,53,47691435,0.18076806385821287,1
2025-01-19 00:00:00.000 UTC,seipex,0xe70aaa288f801b208074171be87b804178ce5d11,3,2,264647,0.000293583281615658,1
2025-01-19 00:00:00.000 UTC,seiyanfun,0x613cb5b7a8ffd4304161f30fba46ce4284c25e21,1,1,124237,0.000136780748473782,1
2025-01-19 00:00:00.000 UTC,steer protocol,0xb944789b5c962f1096ce8674456e68fb0f2e3bb7,22,3,4317277,0.010821872896483288,1
2025-01-19 00:00:00.000 UTC,steer protocol,0x4cb98e1eeef513086b6a724f6b5401031b125649,3,3,121956,0.000459912730148752,2
2025-01-19 00:00:00.000 UTC,symbiosis finance,0xce8f24a58d85ed5c5a6824f7be1f8d4711a0eb4c,24,23,15963907,0.11442699673127361,1
2025-01-19 00:00:00.000 UTC,symbiosis finance,0x5523985926aa12ba58dc5ad00ddca99678d7227e,23,1,14090214,0.0475696889497289,2
2025-01-19 00:00:00.000 UTC,symbiosis finance,0x2b7aa8bdc40b6d3d19d0de7480c4db8d5b6495e2,8,6,5770618,0.006746026725548333,3
2025-01-19 00:00:00.000 UTC,teahouse,0x199044e2799cf9099b1d84b29a09f8ff23d00391,27,8,18002063,0.06012531531324982,1
2025-01-19 00:00:00.000 UTC,vertex,0x2777268eee0d224f99013bc4af24ec756007f1a6,1775,5,11342105900,39.909282976299394,1
2025-01-19 00:00:00.000 UTC,yaka,0x9f3b1c6b0cddfe7adadd7aadf72273b38eff0ebc,3660,48,856221490,43.93785385625404,1
2025-01-19 00:00:00.000 UTC,yaka,0x36068f15f257896e03fb7edba3d18898d0ade809,51,28,11040928,0.016408241652152017,2
2025-01-19 00:00:00.000 UTC,yei,0x4a4d9abd36f923cba0af62a39c01dec2944fb638,1142,238,324967580,4.374208498226248,1
2025-01-19 00:00:00.000 UTC,yei,0x60485c5e5e3d535b16cc1bd2c9243c7877374259,345,216,187768401,0.9498880027842318,2
2025-01-19 00:00:00.000 UTC,yei,0xbc096b6a7d5404de916b3333ad223a1b32eec8aa,248,122,75206882,0.23868491078187865,3
2025-01-19 00:00:00.000 UTC,zora,0xca11bde05977b3631167028862be2a173976ca11,1,1,197779,0.019975679,1
2025-01-18 00:00:00.000 UTC,allo_protocol_v2,0x4aacca72145e1df2aec137e1f3c5e3d75db8b5f3,18,15,10080262,0.014217470304395031,1
2025-01-18 00:00:00.000 UTC,allo_protocol_v2,0x1133ea7af70876e64665ecd07c0a0476d09465a1,20,17,4619052,0.008564392465172132,2
2025-01-18 00:00:00.000 UTC,api3,0x709944a48caf83535e43471680fda4905fb3920a,74,10,12898091,0.022309958872429855,1
2025-01-18 00:00:00.000 UTC,beefy,0x02ae4716b9d5d48db1445814b0ede39f5c28264b,2,1,817050,0.00112344375,1
2025-01-18 00:00:00.000 UTC,beefy finance,0x730c6f352e585ea0c29e30f8abae1fc2117a1035,1,1,994911,0.003560893440835809,1
2025-01-18 00:00:00.000 UTC,bnb_system,0x0000000000000000000000000000000000001002,350,120,159497007,0.35221468038793796,1
2025-01-18 00:00:00.000 UTC,bnb_system,0x0000000000000000000000000000000000001004,834,8,53257138,0.1326503261332304,2
2025-01-18 00:00:00.000 UTC,bnb_system,0x0000000000000000000000000000000000001001,215,121,10242648,0.02678912309986315,3
2025-01-18 00:00:00.000 UTC,bnb_system,0x0000000000000000000000000000000000001007,44,37,4671317,0.006213302087778456,4
2025-01-18 00:00:00.000 UTC,bnb_system,0x0000000000000000000000000000000000001005,26,24,1899548,0.002440072981664856,5
2025-01-18 00:00:00.000 UTC,carbon_defi,0xc56eb3d03c5d7720daf33a3718affb9bcab03fbc,1905,4,1058929077,2.4120877660171276,1
2025-01-18 00:00:00.000 UTC,carbon_defi,0xc7dd38e64822108446872c5c2105308058c5c55c,766,1,26304880,0.2630488,2
2025-01-18 00:00:00.000 UTC,carbon_defi,0xe4816658ad10bf215053c533cceae3f59e1f1087,1,1,293725,0.000411215,3
2025-01-18 00:00:00.000 UTC,comet_bridge,0x0fbcf4a62036e96c4f6770b38a9b536aa14d1846,1,1,47368,0.0000568416,1
2025-01-18 00:00:00.000 UTC,compound_v3,0x2f925542d1689258be55f87e17fcd8b7480d76f0,3,3,171177,0.000210086763442859,1
2025-01-18 00:00:00.000 UTC,curate,0x2c80179883217370f777e76c067eea91d8283c5c,1,1,27289,0.0000300179,1
2025-01-18 00:00:00.000 UTC,dragon_swap,0xa4cf2f53d1195addde9e4d3aca54f556895712f2,436,26,124686009,15.901916126350088,1
2025-01-18 00:00:00.000 UTC,dragon_swap_sei_v2,0x11da6463d6cb5a03411dbf5ab6f6bc3997ac7428,14328,290,2143252092,19.138559925674766,1
2025-01-18 00:00:00.000 UTC,dragon_swap_sei_v2,0x47595f7f86f72a4a7c2b33858b2d1a448f663234,1,1,129210,0.00027408090851601,2
2025-01-18 00:00:00.000 UTC,dragon_swap_sei_v2,0xc6dbf525d0ecf4b34b7ec8e2869256eb12414865,1,1,106676,0.00022406784102072,3
2025-01-18 00:00:00.000 UTC,dragon_swap_sei_v2,0xd0553a0853c57267c1f2e212347002b052595558,1,1,103929,0.000222912007044195,4
2025-01-18 00:00:00.000 UTC,dragon_swap_sei_v2,0x9788c190c55a1c6e20597d52506bd49bb758e984,1,1,103794,0.00021828931812894,5
2025-01-18 00:00:00.000 UTC,dragon_swap_sei_v2,0x9e0f3349580ebdfd546effb0def17100c60a7af9,1,1,101748,0.000213707777665152,6
2025-01-18 00:00:00.000 UTC,dragon_swap_sei_v2,0x69e2edd60bbcd42fd5ed549599de249a9a34b98b,1,1,101605,0.00021343563571414,7
2025-01-18 00:00:00.000 UTC,dragon_swap_sei_v2,0x882f62fe8e9594470d1da0f70bc85096f6c60423,1,1,101534,0.00021331273287902,8
2025-01-18 00:00:00.000 UTC,dragon_swap_sei_v2,0x48904b7b93f4af97a687168fdbfaab80f28eae54,1,1,101384,0.0002129064,9
2025-01-18 00:00:00.000 UTC,dragon_swap_sei_v2,0xd055cce7afb85c3cffb3d295640e8f9c5d18b145,1,1,88019,0.000185467830098551,10
2025-01-18 00:00:00.000 UTC,dragon_swap_sei_v2,0x95e351f268918cf85391857d91f3f63cd04215d5,1,1,76305,0.000160713529956,11
2025-01-18 00:00:00.000 UTC,dragon_swap_sei_v2,0x2fee090f5867169484fddd99c3a098df115b5801,1,1,76044,0.00016029096171522,12
2025-01-18 00:00:00.000 UTC,dragon_swap_sei_v2,0x1d7267b9c9b14f755f9eb316d05dfd8810fe86e8,1,1,76008,0.000159633611145408,13
2025-01-18 00:00:00.000 UTC,dragon_swap_sei_v2,0xe0f20947365d2fcf5fabd14ad4415ab18191bd3a,1,1,70916,0.000148990941691768,14
2025-01-18 00:00:00.000 UTC,gamma,0xfe4bb996926aca85c9747bbec886ec2a3f510c66,28,1,21602536,0.06466815352536853,1
2025-01-18 00:00:00.000 UTC,hyperlane_v3,0x2f2afae1139ce54fefc03593fee8ab2adf4a85a7,96,2,16188400,1.6350284,1
2025-01-18 00:00:00.000 UTC,hyperlane_v3,0xfc62def1f08793abf0e67f69257c6be258194f72,6,1,224520,0.02267652,2
2025-01-18 00:00:00.000 UTC,jelly_swap,0xfb43069f6d0473b85686a85f4ce4fc1fd8f00875,1547,78,217563170,0.44720673811008654,1
2025-01-18 00:00:00.000 UTC,layer zero,0xe1844c5d63a9543023008d332bd3d2e6f1fe1043,109,1,8368555,0.015620546332318788,1
2025-01-18 00:00:00.000 UTC,layerzero,0x3c2269811836af69497e5f486a85d7316753cf62,2339,1,89616210,0.20556420980679532,1
2025-01-18 00:00:00.000 UTC,layerzero,0xc097ab8cd7b053326dfe9fb3e3a31a0cce3b526f,119,1,14771370,0.030043386475237008,2
2025-01-18 00:00:00.000 UTC,lifi,0x1231deb6f5749ef6ce6943a275a1d3e7486f4eae,272,157,139045447,0.27254030917154537,1
2025-01-18 00:00:00.000 UTC,merkl,0x3ef3d8ba38ebe18db133cec108f4d14ce00dd9ae,2,1,142456,0.0002346324,1
2025-01-18 00:00:00.000 UTC,nucleus,0x97d0b97a9fa017f8ad2565a5c6aed5745f3918b9,1,1,124275,0.000223695,1
